,facility_id,program_type,facility_status,facility_name,city,zipcode,school_district_name,infant_capacity,toddler_capacity,preschool_capacity,school_age_capacity,children_capacity,total_capacity,latitude,longitude,under-5_capacity
7370,248080,SACC,Registration,"Watertown Family YMCA, Inc.",Sackets Harbor,13685,Sackets Harbour,0,0,0,20,0,20,43.944012,-76.121399,0.0
7371,755142,GFDC,License,"Mauro, Maria",Brooklyn,11214,Brooklyn 20,0,0,0,4,12,16,40.609805,-73.991378,0.0
7372,747138,DCC,License,"Rozzies Day Care, Inc",Roosevelt,11575,Roosevelt,16,24,0,0,0,40,40.674616,-73.576766,40.0
7373,230803,GFDC,License,"Calderon, Leizbeth",Woodhaven,11421,Queens 27,0,0,0,4,12,16,40.685803,-73.859631,0.0
7374,43202,DCC,License,"Kiddie Corner Child Care Center, Inc.",Buffalo,14220,Buffalo,0,0,32,8,0,40,42.836545,-78.8073,19.2
7375,693908,FDC,Registration,"West, Nancy",Cortland,13045,Homer,0,0,0,2,6,8,42.585089,-76.22873,0.0
7376,489103,GFDC,License,Growing Happy Group Family Day Care III INC.,New York,10040,Manhattan 6,0,0,0,4,12,16,40.855345,-73.931236,0.0
7377,42279,DCC,License,"The Salvation Army, Inc. - Cab Horse Commons Child Care Center",Syracuse,13202,Syracuse,16,30,48,0,0,94,43.041186,-76.150691,74.8
7378,266512,SACC,Registration,Cambria Center for the Gifted Child,Cambria Heights,11411,Queens 29,0,0,0,43,0,43,40.69085,-73.728586,0.0
7379,323094,GFDC,License,"ALMA'S FAMILY DAYCARE, INC.",Rochester,14609,Rochester,0,0,0,4,12,16,43.171893,-77.581211,0.0
7380,603575,SACC,Registration,After School HEROS,Fabius,13063,Fabius-Pompey,0,0,0,40,0,40,42.834871,-75.986455,0.0
7381,44096,DCC,License,"Greater East Syracuse Day Care Center, Inc.",Syracuse,13206,Syracuse,8,0,0,0,0,8,43.068932,-76.101543,8.0
7382,42765,DCC,License,"Precious Play Care, Inc.",Darien Center,14040,Alexander,12,20,14,7,0,53,42.900405,-78.404773,40.4
7383,665687,GFDC,License,T. C. T.  Universal Day Care LLC,South Ozone Park,11420,Queens 28,0,0,0,4,12,16,40.683414,-73.813912,0.0
7384,558073,GFDC,License,"Flahive, Kimberly",Horseheads,14845,Horseheads,0,0,0,4,12,16,,,0.0
7385,647535,GFDC,License,"Abisdid, Ashannon",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.643979,-73.902135,0.0
7386,715916,GFDC,License,Shiloh Family and Group Day Care LLC,Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.640809,-73.904062,0.0
7387,301747,FDC,Registration,"Hilario Evangelista, Julia",Bronx,10458,Bronx 10,0,0,0,0,6,6,40.857913,-73.897881,0.0
7388,459969,GFDC,License,"Fishbein, Alejandra",Staten Island,10301,Richmond 31,0,0,0,4,12,16,40.640006,-74.085425,0.0
7389,784730,SACC,Registration,Bethpage Discovery Program Inc.,Plainview,11803,Bethpage,0,0,0,139,0,139,40.764758,-73.484738,0.0
7390,256144,GFDC,License,"Love Grows Childcare, LLC",Warwick,10990,Warwick Valley,0,0,0,4,12,16,41.267947,-74.362476,0.0
7391,878679,SACC,Registration,Neighborhood Initiatives Development Corporation,Bronx,10467,Bronx 10,0,0,0,124,0,124,40.8728,-73.875449,0.0
7392,673474,GFDC,License,HORDALIZA PAREDES DAY CARE INC,Bronx,10457,Bronx 10,0,0,0,4,12,16,40.855706,-73.898803,0.0
7393,809596,GFDC,License,RAINBOW STARS DAYCARE,Bronx,10473,Bronx 8,0,0,0,4,12,16,40.815047,-73.8679,0.0
7394,742504,SACC,Registration,"The Greater Ridgewood Youth Council, Inc.",Woodhaven,11421,Queens 27,0,0,0,60,0,60,40.691421,-73.85668,0.0
7395,415265,DCC,License,Precious People Daycare,Alden,14004,Alden,8,10,21,23,0,62,42.8914,-78.540477,30.6
7396,40513,DCC,License,Bright Beginnings,Yorktown Heights,10598,Yorktown,0,12,36,0,0,48,41.275941,-73.781437,33.599999999999994
7397,42431,SACC,Registration,"Watertown Family YMCA, Inc.",Watertown,13601,Watertown,0,0,0,160,0,160,43.955953,-75.910084,0.0
7398,580945,FDC,Registration,Let's Play & Learn,Fishkill,12524,Wappingers,0,0,0,2,6,8,41.53796,-73.878921,0.0
7399,702648,DCC,License,LITTLE LEARNERS @ DOUGS PLACE,Saranac Lake,12983,Saranac Lake,6,10,12,12,0,40,44.31643,-74.154587,23.2
7400,800707,SACC,Registration,BPA of NY INC. @129Q,College Point,11356,Queens 25,0,0,0,265,0,265,40.790443,-73.839654,0.0
7401,767756,DCC,License,"Community Action Planning Council of Jefferson County, Inc",Evans Mills,13637,Indian River,0,0,34,0,0,34,44.085333,-75.807646,20.4
7402,760518,GFDC,License,"Alvarez, Angelina",Bronx,10466,Bronx 11,0,0,0,4,12,16,40.888389,-73.833031,0.0
7403,855105,GFDC,License,MASE'S ADVENTUROUS LEARNING,Bronx,10453,Bronx 10,0,0,0,4,12,16,40.857331,-73.900379,0.0
7404,748434,DCC,License,"Schoharie County Child Development Council, Inc.",Middleburgh,12122,Middleburgh,0,0,40,0,0,40,42.595,-74.328966,24.0
7405,626643,SACC,Registration,New York Junior Tennis League @ IS 364K,Brooklyn,11239,Brooklyn 19,0,0,0,60,0,60,40.646447,-73.878676,0.0
7406,328282,GFDC,License,"Siberie, Nicole",Brooklyn,11236,Brooklyn 18,0,0,0,4,12,16,40.645693,-73.911056,0.0
7407,379503,FDC,Registration,"Ferreras, Daisy",BRONX,10452,Bronx 9,0,0,0,2,6,8,40.841039,-73.920513,0.0
7408,866266,GFDC,License,La Maternelle de Park Slope Corp.,Brooklyn,11215,Brooklyn 15,0,0,0,4,12,16,40.669293,-73.989291,0.0
7409,878091,GFDC,License,M.M SUNSHINE GROUP FAMILY DAYCARE CORPORATION,Bronx,10457,Bronx 9,0,0,0,4,12,16,40.844078,-73.89357,0.0
7410,340104,GFDC,License,"COLI'S CARING HEART, INC.",Hempstead,11550,Hempstead,0,0,0,4,12,16,40.699243,-73.614931,0.0
7411,718978,GFDC,License,Baby Angel Daycare,Staten Island,10304,Richmond 31,0,0,0,2,12,14,40.594724,-74.09631,0.0
7412,54152,FDC,Registration,"Nelson, Luette",Bronx,10453,Bronx 10,0,0,0,1,6,7,40.856687,-73.903672,0.0
7413,73124,SACC,Registration,Family Health Centers at NYU Langone,Brooklyn,11201,Brooklyn 15,0,0,0,80,0,80,40.68514,-73.990282,0.0
7414,838026,SACC,Registration,PM Kidz Time Inc.,Wingdale,12594,Dover,0,0,0,17,0,17,41.624513,-73.573961,0.0
7415,41141,DCC,License,"Economic Opportunity Commission of Nassau County, Inc.",Roosevelt,11575,Roosevelt,0,0,102,0,0,102,40.673128,-73.581321,61.199999999999996
7416,878526,GFDC,License,Tina's Playcare and Learning Space,Clifton Park,12065,Shenendehowa,0,0,0,4,12,16,42.842643,-73.803947,0.0
7417,875799,GFDC,License,THE APPLE OF YOUR EYES CORP.,Brooklyn,11237,Brooklyn 32,0,0,0,4,12,16,40.701486,-73.920975,0.0
7418,853066,GFDC,License,"Rosario, Karen",Bronx,10456,Bronx 9,0,0,0,4,12,16,40.829791,-73.917971,0.0
7419,227406,DCC,License,"NYS Federation of Growers and Processors Association, Inc.",Holley,14470,Holley,32,0,48,15,0,95,43.224019,-78.042006,60.8
7420,71974,GFDC,License,"Cromwell, Petrena",Bronx,10466,Bronx 11,0,0,0,4,12,16,40.895146,-73.851035,0.0
7421,846635,GFDC,License,"Peralta De Casado, Rosa",Bronx,10467,Bronx 10,0,0,0,4,12,16,40.87649,-73.87413,0.0
7422,839610,GFDC,License,"Toyour-Al-Jannah, Inc.",Brooklyn,11214,Brooklyn 21,0,0,0,4,12,16,40.58873,-73.989925,0.0
7423,789554,GFDC,License,RIVAS SMART START DAY CARE,Uniondale,11553,Uniondale,0,0,0,4,12,16,40.69232,-73.594247,0.0
7424,188577,FDC,Registration,"Burrison, Liza",New York,10035,Manhattan 5,0,0,0,2,5,7,40.801569,-73.936382,0.0
7425,540100,GFDC,License,"Lela's Bright Stars Day Care, Inc.",Brooklyn,11223,Brooklyn 21,0,0,0,4,12,16,40.601621,-73.978654,0.0
7426,644398,FDC,Registration,"Murch, Darla",Rochester,14616,Greece,0,0,0,2,6,8,43.229014,-77.634843,0.0
7427,235581,GFDC,License,Elizabeths Happy Day Care Corp.,Elmhurst,11373,Queens 24,0,0,0,4,12,16,,,0.0
7428,704351,GFDC,License,"Huang, Min",Fresh Meadows,11366,Queens 25,0,0,0,4,12,16,40.72639,-73.806627,0.0
7429,826744,DCC,License,"Stepping Stones Childcare and Development, Inc.",Cold Spring,10516,Haldane,8,10,25,0,0,43,41.47743,-73.917185,33.0
7430,881045,SACC,Registration,Central Brooklyn Economic Development Corporation,Brooklyn,11212,Brooklyn 23,0,0,0,144,0,144,40.668739,-73.917883,0.0
7431,42583,DCC,Pending Revocation,KinderCare Learning Center,Rochester,14625,Penfield,40,56,64,0,0,160,43.135963,-77.495217,134.4
7432,43136,DCC,License,"For Kids Only, Inc.",Briarcliff,10510,Ossining,6,8,34,26,0,74,41.170337,-73.817238,34.4
7433,701752,GFDC,License,"Koala Park II,  LLC",Tuckahoe,10707,Tuckahoe,0,0,0,4,12,16,40.951867,-73.82445,0.0
7434,470089,GFDC,License,"Cronin, Natalie",New York,10028,Manhattan 2,0,0,0,4,12,16,40.77354,-73.949767,0.0
7435,181095,GFDC,License,LITTLE FOOT DAY CARE INC,Deer Park,11729,Deer Park,0,0,0,4,12,16,40.757468,-73.336154,0.0
7436,238212,GFDC,License,"Ao, Feng",Brooklyn,11220,Brooklyn 20,0,0,0,4,12,16,40.640729,-74.020084,0.0
7437,366023,GFDC,License,"Santana De Bracero, Miguelina",Huntington Station,11746,Huntington,0,0,0,4,12,16,40.847286,-73.401658,0.0
7438,827215,GFDC,License,"Marmolejos, Jayra",BRONX,10460,Bronx 10,0,0,0,0,12,12,40.845906,-73.880308,0.0
7439,880512,GFDC,License,Hilltop Daycare LLC,Salt Point,12578,Hyde Park,0,0,0,4,12,16,41.802749,-73.849543,0.0
7440,723951,GFDC,License,"De La Cruz, Niurka",Bronx,10460,Bronx 10,0,0,0,0,12,12,40.844169,-73.880369,0.0
7441,736227,SACC,Registration,New York Center for Interpersonal Development @ PS 59,Staten Island,10301,Richmond 31,0,0,10,290,0,300,40.64758,-74.083429,6.0
7442,812729,GFDC,License,"Reyes Vizcaino, Santos",Bronx,10457,Bronx 10,0,0,0,4,12,16,40.854723,-73.900215,0.0
7443,868766,DCC,License,DBA Just Kids Early Childhood Learning Center,Laurel,11948,Mattituck - Cutchoqu,0,0,70,0,0,70,40.969438,-72.561978,42.0
7444,832036,DCC,License,"Family Enrichment Network, Inc.",Binghamton,13901,Binghamton,0,0,48,0,0,48,42.099565,-75.904629,28.799999999999997
7445,45156,DCC,License,Merrick Community Nursery School,Merrick,11566,North Merrick,0,0,36,0,0,36,40.671274,-73.561993,21.599999999999998
7446,512796,GFDC,License,Tiny Tykes Day Care,Lake Placid,12946,Lake Placid,0,0,0,4,12,16,44.280261,-73.985471,0.0
7447,185805,GFDC,License,LEONIE'S DAY CARE,Queens Village,11429,Queens 29,0,0,0,4,12,16,40.703642,-73.728564,0.0
7448,852040,GFDC,License,TINY DREAMERS INC,College Point,11356,Queens 25,0,0,0,4,12,16,40.790438,-73.838833,0.0
7449,228507,SACC,Registration,Clarkson Early Childhood Center,Brooklyn,11236,Brooklyn 18,0,0,0,24,0,24,40.640931,-73.909107,0.0
7450,517724,GFDC,License,"Bourne, Donnette",Brooklyn,11210,Brooklyn 22,0,0,0,4,12,16,40.63647,-73.942406,0.0
7451,40674,DCC,License,Maple Leaf Childcare Center Inc.,Schenectady,12303,Guilderland,8,21,35,10,0,74,42.741302,-73.942176,50.0
7452,709902,SACC,Registration,"YM & YWHA of Washington Heights and Inwood, Inc.",New York,10033,Manhattan 6,0,0,0,150,0,150,40.845843,-73.940138,0.0
7453,818094,FDC,Registration,"Wittig, Chevee",Oxford,13830,Oxford,0,0,0,2,6,8,42.381481,-75.659604,0.0
7454,20880,FDC,Registration,"Shutts, Kimberly",Hudson,12534,Taconic Hills,0,0,0,2,6,8,42.243856,-73.658481,0.0
7455,260710,SACC,Registration,"Shorefront YM-YWHA of Brighton-Manhattan Beach, Inc.",Brooklyn,11235,Brooklyn 21,0,0,0,156,0,156,40.575452,-73.959702,0.0
7456,795985,GFDC,License,The Children's Castle Group Family Daycare,Bronx,10451,Bronx 9,0,0,0,4,12,16,40.827415,-73.920422,0.0
7457,684078,SACC,Registration,NYC Mission Society Power Academy @ P.S. 192,New York,10031,Manhattan 6,0,0,0,145,0,145,40.821165,-73.952011,0.0
7458,685257,GFDC,License,MYA'S DAYCARE LLC.,Schenectady,12309,Schenectady,0,0,0,4,12,16,42.807207,-73.905935,0.0
7459,813744,GFDC,License,"HCOC Kidz Center, LLC",Central Islip,11722,Central Islip,0,0,0,0,10,10,,,0.0
7460,711602,GFDC,License,Cottage Hill Day Care,Rome,13440,Rome,0,0,0,4,12,16,43.264625,-75.463761,0.0
7461,25232,FDC,Registration,"Morton, Patty",Whitesboro,13492,Whitesboro,0,0,0,2,6,8,43.100439,-75.323805,0.0
7462,44240,DCC,License,"LEARN AS YOU GROW, INC.",Syracuse,13209,Solvay,16,20,39,30,0,105,43.061182,-76.207927,59.4
7463,64266,FDC,Registration,"Ahmed, Rawshan",New York,10009,Manhattan 1,0,0,0,2,6,8,40.727191,-73.979525,0.0
7464,694623,GFDC,License,Jenny's Exploring Minds Group Day Care,Jamaica,11435,Queens 28,0,0,0,4,12,16,40.685356,-73.803069,0.0
7465,217759,GFDC,License,Venas's Children Garden Inc.,Brooklyn,11225,Brooklyn 17,0,0,0,4,12,16,40.660403,-73.947494,0.0
7466,264085,GFDC,License,Angel's Paradise Child Care,Brooklyn,11233,Brooklyn 16,0,0,0,4,12,16,40.681088,-73.937376,0.0
7467,769924,GFDC,License,"Guzman, Kevin",New York,10031,Manhattan 6,0,0,0,4,12,16,40.828954,-73.940934,0.0
7468,16146,FDC,Registration,"Del Duca, Lynn",Sloatsburg,10974,Ramapo(Edwin Gould),0,0,0,2,6,8,41.160696,-74.178753,0.0
7469,842105,GFDC,License,"Hiraldo, Ambarilerdys",Bronx,10467,Bronx 10,0,0,0,2,12,14,40.874253,-73.874305,0.0
7470,728032,GFDC,License,"White, Sherril",Brooklyn,11216,Brooklyn 13,0,0,0,4,12,16,40.68387,-73.939378,0.0
7471,35202,FDC,Registration,"Lawson- Ring, Amy",Lake Katrine,12449,Kingston,0,0,0,2,6,8,,,0.0
7472,871405,GFDC,License,"Dominguez, Jasmine",Bronx,10455,Bronx 7,0,0,0,0,12,12,40.812052,-73.905235,0.0
7473,572258,GFDC,License,"Gomez, Norkelia",Bronx,10453,Bronx 10,0,0,0,4,12,16,40.853947,-73.905023,0.0
7474,810742,GFDC,License,"Paulino Morrobel, Clairis",Bronx,10460,Bronx 11,0,0,0,2,12,14,40.839848,-73.865849,0.0
7475,580297,GFDC,License,"Henriquez, Angelica",Brooklyn,11221,Brooklyn 32,0,0,0,4,12,16,40.694854,-73.914246,0.0
7476,865502,SACC,Registration,"Children of Promise, NYC",Bronx,10457,Bronx 9,0,0,0,235,0,235,40.846274,-73.901484,0.0
7477,779656,GFDC,License,Little Sprouts,Canisteo,14823,Canisteo-Greenwood,0,0,0,4,12,16,42.269081,-77.599204,0.0
7478,880404,GFDC,License,"Mountaintop, LLC",Saugerties,12477,Saugerties,0,0,0,4,12,16,42.076668,-74.034379,0.0
7479,277844,SACC,Registration,North Brooklyn Development Corporation  @ PS 110,Brooklyn,11222,Brooklyn 14,0,0,0,114,0,114,40.723619,-73.942156,0.0
7480,198452,GFDC,License,MORRIS GROUP FAMILY DAY CARE,BRONX,10468,Bronx 10,0,0,0,4,12,16,40.861481,-73.900175,0.0
7481,783156,GFDC,License,"THE LEARNING CLUBHOUSE DAYCARE, INC",New York,10040,Manhattan 6,0,0,0,4,12,16,40.858891,-73.930278,0.0
7482,463991,GFDC,License,Northpark Childcare LLC,Garnerville,10923,Haverstraw-Stony Pt,0,0,0,4,12,16,41.21436,-74.002531,0.0
7483,252821,DCC,License,"TLC Adventures in Child Care, Inc.",Rochester,14614,Rochester,16,24,39,14,0,93,43.15756,-77.614052,63.4
7484,39619,DCC,License,Childtime Learning Centers,Rochester,14616,Greece,16,20,32,20,0,88,43.231478,-77.657951,55.2
7485,42527,SACC,Registration,Town of Smithtown SACC,Kings Park,11754,Kings Park,0,0,0,40,0,40,40.876202,-73.235207,0.0
7486,709716,SACC,Registration,CHFS: Arts & Literacy @ PS 127,East Elmhurst,11369,Queens 30,0,0,0,138,0,138,40.764875,-73.871148,0.0
7487,621410,GFDC,License,"Whelan, Rebecca",Niskayuna,12309,Niskayuna,0,0,0,4,12,16,42.814862,-73.902324,0.0
7488,43455,DCC,License,D&D Daycare Inc.,Uniondale,11553,Uniondale,0,28,43,42,0,113,40.707073,-73.592722,53.8
7489,135280,GFDC,License,Haba Wasanigu Academy,Brooklyn,11226,Brooklyn 17,0,0,0,4,12,16,40.646592,-73.953011,0.0
7490,786906,FDC,Registration,"Ragonese, Rene",Rochester,14625,Penfield,0,0,0,2,6,8,43.156386,-77.503751,0.0
7491,615866,GFDC,License,Day by Day Day Care,BRONX,10456,Bronx 9,0,0,0,0,12,12,40.832632,-73.916332,0.0
7492,243205,SACC,Registration,NIA COMMUNITY SERVICES NETWORK @ IS-281,Brooklyn,11214,Brooklyn 21,0,0,0,360,0,360,40.595434,-73.99314,0.0
7493,877740,DCC,License,Footsteps to Learning,coram,11727,Mount Sinai,0,12,76,0,0,88,40.904536,-72.986202,57.6
7494,877358,DCC,License,"WALLINS SUNSHINE KIDS CORNER, LLC",AMSTERDAM,12010,Amsterdam,16,36,36,34,0,122,42.971406,-74.178481,73.6
7495,742229,GFDC,License,"Chillemi, Tammi",Dunkirk,14048,Dunkirk,0,0,0,4,12,16,42.468483,-79.333588,0.0
7496,875634,GFDC,License,"Cassar, Kendall",Brooklyn,11219,Brooklyn 15,0,0,0,4,12,16,40.640862,-73.995446,0.0
7497,854418,GFDC,License,"Ba, Fadima",Brooklyn,11207,Brooklyn 32,0,0,0,4,12,16,40.691751,-73.906223,0.0
7498,259321,FDC,Registration,"Madera, Monica",Bronx,10458,Bronx 10,0,0,0,0,6,6,40.871921,-73.884257,0.0
7499,447940,SACC,Registration,Nanuet Family Resource Center - MAP Program,Nanuet,10954,Nanuet,0,0,0,170,0,170,41.090046,-74.000734,0.0
7500,692059,DCC,License,Chazy After School Program,Chazy,12921,Chazy Union Free,0,0,15,50,0,65,44.886895,-73.434128,9.0
7501,115665,FDC,Registration,"Correa, Olga",Rochester,14621,Rochester,0,0,0,2,6,8,43.186859,-77.617096,0.0
7502,821344,GFDC,License,Little Blooming Flowers LLC,Brookyln,11212,Brooklyn 23,0,0,0,4,12,16,40.667426,-73.919558,0.0
7503,512592,FDC,Registration,"Mcdonald, Joyce",Brooklyn,11212,Brooklyn 23,0,0,0,2,6,8,40.655382,-73.909291,0.0
7504,775467,GFDC,License,"Howard, Melanie",Staten Island,10302,Richmond 31,0,0,0,4,12,16,40.629321,-74.137943,0.0
7505,670001,GFDC,License,"Griffith, Jacqueline",Hempstead,11550,Hempstead,0,0,0,4,12,16,40.700015,-73.631953,0.0
7506,868563,GFDC,License,5 STAR FAMILY DAYCARE INC.,BRONX,10460,Bronx 12,0,0,0,4,12,16,40.838716,-73.866706,0.0
7507,43889,DCC,License,Florence Brownstein Preschool,Port Washington,11050,Port Washington,0,24,64,0,0,88,40.839665,-73.704509,62.4
7508,637832,GFDC,License,United With Children Daycare #1 Corp.,Bronx,10472,Bronx 12,0,0,0,2,12,14,40.825987,-73.879825,0.0
7509,761750,GFDC,License,Rosie Posies Family Day Care,Bayshore,11706,Bay Shore,0,0,0,4,12,16,40.741191,-73.239023,0.0
7510,229764,FDC,Registration,"De La Rosa, Paula",NEW YORK,10031,Manhattan 6,0,0,0,2,6,8,40.82415,-73.953304,0.0
7511,101574,GFDC,License,ABC 123 Childcare,West Hempstead,11552,West Hempstead,0,0,0,4,12,16,40.682136,-73.65379,0.0
7512,42420,SACC,Registration,SCOPE Education Services,Valley Stream,11580,Elmont,0,0,0,70,0,70,40.683518,-73.714921,0.0
7513,787291,GFDC,License,"Diaz, Maritza",Bronx,10457,Bronx 9,0,0,0,4,12,16,40.847178,-73.903885,0.0
7514,779517,GFDC,License,KIABBET LORA GROUP FAMILY DAYCARE INC.,Bronx,10468,Bronx 10,0,0,0,4,12,16,40.863077,-73.899248,0.0
7515,852675,GFDC,License,"Da Anoy, Shaira Eunice",Fresh Meadows,11366,Queens 25,0,0,0,4,12,16,40.726491,-73.80665,0.0
7516,40727,DCC,License,Southampton Head Start,Riverhead,11901,Riverhead,0,0,91,0,0,91,40.913301,-72.653444,54.6
7517,766494,FDC,Registration,"Toure's Family Daycare, Inc.",Bronx,10456,Bronx 9,0,0,0,2,6,8,40.836595,-73.90314,0.0
7518,810278,FDC,Registration,Adirondack Adventures Childcare,Dolgeville,13329,Oppenheim-Eparatah,0,0,0,2,6,8,43.10742,-74.667204,0.0
7519,39904,DCC,License,Niagara County Community College,Sanborn,14132,Starpoint,7,12,32,10,0,61,43.14339,-78.877169,38.2
7520,327808,GFDC,License,"Malayeva, Farida",Flushing,11367,Queens 25,0,0,0,2,12,14,40.720428,-73.812182,0.0
7521,874738,SACC,Registration,"Center for Family Life in Sunset Park, Inc.",Brooklyn,11220,Brooklyn 20,0,0,0,220,0,220,40.639748,-74.019887,0.0
7522,44219,SACC,Registration,"The Young Men's Christian Association of Long Island, Incorporated",Massapequa,11758,Massapequa,0,0,0,220,0,220,40.677503,-73.439235,0.0
7523,878747,GFDC,License,"Familia, Elaine",Bronx,10467,Bronx 11,0,0,0,4,12,16,40.87846,-73.86777,0.0
7524,336183,GFDC,License,"Rodriguez, Alba",Bronx,10458,Bronx 10,0,0,0,0,12,12,40.857422,-73.896297,0.0
7525,246865,GFDC,License,"Lovely DC, Inc.",Brooklyn,11223,Brooklyn 21,0,0,0,2,12,14,40.604618,-73.984619,0.0
7526,838405,FDC,Registration,"Carrasquillo, Dora",Syracuse,13208,Syracuse,0,0,0,2,6,8,43.073944,-76.154289,0.0
7527,872837,SACC,Registration,"Learning Through an Expanded Arts Program, Inc",Brooklyn,11231,Brooklyn 15,0,0,0,66,0,66,40.677635,-74.005112,0.0
7528,42878,DCC,License,"Mohawk Valley Community Action Agency, Inc.",Rome,13440,Rome,0,8,123,0,0,131,43.213858,-75.41349,81.8
7529,151021,FDC,Registration,"Vasquez, Nancy",New York,10002,Manhattan 1,0,0,0,2,6,8,40.716635,-73.980113,0.0
7530,845873,GFDC,License,"Vasquez De Morales, Sujeiry",Bronx,10457,Bronx 9,0,0,0,0,12,12,40.847592,-73.906943,0.0
7531,211223,DCC,License,The Children's League,Springville,14141,Springville-Griffith,0,0,166,13,0,179,42.51812,-78.649997,99.6
7532,768704,GFDC,License,"ABC Read to Me, LLC",East Elmhurst,11369,Queens 30,0,0,0,4,12,16,40.760499,-73.876594,0.0
7533,501166,FDC,Registration,"Testerman, Desiree",Wappingers Falls,12590,Wappingers,0,0,0,2,6,8,41.605779,-73.818182,0.0
7534,660793,GFDC,License,"Moronta Nunez, Eugenia",Bronx,10452,Bronx 9,0,0,0,2,12,14,40.829853,-73.922667,0.0
7535,803191,SACC,Registration,Healthy Kids Extended Day Program,Cairo,12413,Cairo-Durham,0,0,0,20,0,20,42.298638,-73.996655,0.0
7536,488139,GFDC,License,Kyle's Kidz Korner Daycare,Watervliet,12189,Watervliet,0,0,0,4,12,16,42.711601,-73.709489,0.0
7537,486440,GFDC,License,ALEXANDRA'S GROUP FAMILY DAY CARE,Queens,11421,Queens 27,0,0,0,4,12,16,,,0.0
7538,686807,SACC,Registration,"NIA Community Services Network, Inc.",Brooklyn,11209,Brooklyn 20,0,0,0,294,0,294,40.633635,-74.024106,0.0
7539,865550,GFDC,License,"Mangru, Shelliza",Brooklyn,11232,Brooklyn 15,0,0,0,4,12,16,40.64963,-74.006946,0.0
7540,562244,GFDC,License,Mina's Day Care,Brentwood,11717,Brentwood,0,0,0,4,12,16,40.779101,-73.263732,0.0
7541,44454,DCC,License,T.L.C. Day Care LLC,Merrick,11566,North Merrick,17,12,46,0,0,75,40.675986,-73.557023,56.599999999999994
7542,743446,GFDC,License,Children's Brain At Work,Brooklyn,11208,Brooklyn 19,0,0,0,4,12,16,40.671993,-73.869941,0.0
7543,830081,GFDC,License,"Baker, Elizabeth",Schaghticoke,12154,Hoosick Valley,0,0,0,4,12,16,42.899607,-73.586891,0.0
7544,667842,GFDC,License,"Nunez, Dulce",Bronx,10452,Bronx 9,0,0,0,4,12,16,40.833131,-73.921488,0.0
7545,860531,DCC,License,"CHILDTIME CHILDCARE, INC",CLIFTON PARK,12065,Shenendehowa,32,42,57,0,0,131,42.872072,-73.776055,108.19999999999999
7546,523602,SACC,Registration,Ira's Briarwood Day Care & Preschool Inc.,Briarwood,11435,Queens 28,0,0,0,38,0,38,40.708861,-73.813912,0.0
7547,469107,GFDC,License,"De La Cruz, Alba",Bronx,10451,Bronx 9,0,0,0,4,12,16,40.828623,-73.921351,0.0
7548,18537,GFDC,License,Kinderhouse Family Group Daycare,Newburgh,12550,Newburgh,0,0,0,4,12,16,41.534856,-74.030033,0.0
7549,787926,GFDC,License,Kidz Clubb Daycare,Moniticello,12701,Monticello,0,0,0,4,12,16,41.650871,-74.692266,0.0
7550,118357,FDC,Registration,"Colon, Marisel",Rochester,14609,Rochester,0,0,0,2,6,8,43.168088,-77.580597,0.0
7551,873614,GFDC,License,"Hawker, Latasha",Jamaica,11434,Queens 29,0,0,0,4,12,16,40.663167,-73.772292,0.0
